Time,F_Scale,Location,County,State,Lat,Lon,Comments
2335,UNK,5 NW ADAMS,WALSH,ND,48.47,-98.15,SMALL ROPE FUNNEL REPORTED BETWEEN ADAMS AND FAIRDALE. (FGF)
2342,UNK,2 E NORTHWOOD,GRAND FORKS,ND,47.74,-97.53,TORNADO REPORTED BY LAW ENFORCEMENT. (FGF)
2345,UNK,2 ENE ADAMS,WALSH,ND,48.43,-98.03,TORNADO WITH DEBRIS VIEWED FROM JUST EAST OF ADAMS AND FROM WEST OF PARK RIVER. (FGF)
2350,UNK,4 NNW MANVEL,GRAND FORKS,ND,48.13,-97.21,THIS TORNADO WAS OBSERVED AND REPORTED BY SPOTTERS LOCATED NEAR MANVEL AND ALONG HWY 81 AND CR1 ABOUT 6 MILES NORTHWEST OF MANVEL. THE TORNADO TRACKED TO THE EAST FOR N (FGF)
2355,UNK,8 E HATTON,TRAILL,ND,47.64,-97.29,THIS MULTI-VORTEX TORNADO WAS WRAPPED IN RAIN AND HAIL FOR MUCH OF ITS PATH AS IT TRACKED PRIMARILY TO THE SOUTHEAST FOR OVER 22 MILES. IT CROSSED INTERSTATE 29 JUST NO (FGF)
2358,UNK,7 E HATTON,TRAILL,ND,47.64,-97.31,THIS MULTI-VORTEX TORNADO WAS WRAPPED IN RAIN AND HAIL FOR MUCH OF ITS PATH AS IT TRACKED PRIMARILY TO THE SOUTHEAST FOR OVER 22 MILES. IT CROSSED INTERSTATE 29 JUST NO (FGF)
0007,UNK,6 SSW ALVARADO,POLK,MN,48.11,-97.05,THIS TORNADO TRACKED INTERMITTENTLY FOR NEARLY 10 MILES ACROSS NORTHERN NORTHLAND AND TABOR TOWNSHIPS... AND LIFTED AROUND 3 MILES EAST OF TABOR BY 730 PM CDT. THE TORN (FGF)
0017,UNK,4 ENE MAYVILLE,TRAILL,ND,47.52,-97.25,LARGE RAIN-WRAPPED TORNADO VIEWED NORTHEAST OF MAYVILLE AND MOVING EAST SOUTHEAST. (FGF)
0024,UNK,7 E MAYVILLE,TRAILL,ND,47.5,-97.18,LARGE MULTI-VORTEX TORNADO MOVING TOWARDS THE INTERSTATE NEAR CUMMINGS. (FGF)
0045,UNK,4 ESE HILLSBORO,TRAILL,ND,47.38,-96.98,THIS TORNADO DEVELOPED FROM THE MAIN MESOCYCLONE AS ITS PREDECESSOR ROPED OUT. IT TRACKED ESE FOR ROUGHLY 6 MILES BEFORE IT CROSSED THE RED RIVER ABOUT 1W OF HALSTAD MN (FGF)
0048,UNK,4 ESE HILLSBORO,TRAILL,ND,47.38,-96.98,THIS TORNADO DEVELOPED FROM THE MAIN MESOCYCLONE AS ITS PREDECESSOR ROPED OUT. IT TRACKED ESE FOR ROUGHLY 6 MILES BEFORE IT CROSSED THE RED RIVER ABOUT 1W OF HALSTAD MN (FGF)
0140,UNK,3 N BORUP,NORMAN,MN,47.22,-96.51,THIS TORNADO TRACKED TO THE SOUTHEAST FOR ROUGHLY 13 MILES... BEFORE IT CURLED OUT AROUND 2 MILES NORTH OF ULEN BY 906 PM CDT. THIS TORNADO COLLASPSED AT LEAST ON SHED. (FGF)
0142,UNK,3 N BORUP,NORMAN,MN,47.22,-96.51,THIS TORNADO TRACKED TO THE SOUTHEAST FOR ROUGHLY 13 MILES... BEFORE IT CURLED OUT AROUND 2 MILES NORTH OF ULEN BY 906 PM CDT. THIS TORNADO COLLASPSED AT LEAST ONE SHED (FGF)
0728,UNK,6 WSW FOREST LAKE,ANOKA,MN,45.25,-93.1,TORNADO DEVELOPED ALONG A SEVERE LINE OF STORMS AND CAUSED AN ATTACHED GARAGE TO COLLAPSE... DESTROYED A COUPLE OUTBUILDINGS... AND PRODUCED A CONCENTRATED AREA OF HEAV (MPX)
